,disk_ID,vm_name,vm_cpu,vm_memory,vm_type,disk_if_VIP,ins_type,project_name,buss_name,disk_name,disk_capacity,disk_type,volume_type,avg_bandwidth,bandwidth_mul,bandwidth_zero_ratio,burst_label,peak_bandwidth,timestamp_num,cluster_index,business_type,description,recent_history_bandwidth_memory,recent_history_bandwidth_cpu,recent_history_bandwidth_app,recent_history_bandwidth_cpu_memory,pre_burst_label,belong_to_cluster,pre_bandwidth
17495,8ad9bc3e-c355-43b7-b1ac-53661d6bbad4,ckafka-o9g9475v,4.0,8.0,SA2,0,CVM,默认项目,ckafka-o9g9475v-cbs,Ckafka_ins-prnww0pz_238201717_0,230,1,cbsPremium,4545.280257936508,6.638314534580121,0.0009920634920634,0,30173.0,2016.0,577,infra-message-queue,Ckafka_ins-prnww0pz_238201717_0_ckafka-o9g9475v-cbs_默认项目,627.5327380952381,59867.49751984127,199.1994047619048,59867.49751984127,0,0.0,13503.298946270883
16091,a1b2b72c-c1e9-47ad-8eca-fee4575e4c5d,未命名99,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名99_系统盘,100,0,cbsPremium,22393.628472222223,35.422798988737654,0.0,1,793245.0,2016.0,610,generic-unknown,默认项目_未命名99_系统盘_PWA,21526.87946428572,21526.87946428572,21526.87946428572,21526.87946428572,1,2.0,911783.4048096192
2301,3fe68e94-0d26-4071-b905-cc52a4d7dd4a,未命名,8.0,16.0,SA3,0,CVM,鱼声业务-kafka(b3id:14860),鱼声业务-kafka(b3id:14860),未命名_数据盘_1,300,1,cbsPremium,1390.357638888889,9.20122969959268,0.0009920634920634,0,12793.0,2016.0,529,infra-message-queue,未命名_数据盘_1_鱼声业务-kafka(b3id:14860),7834.174603174603,7834.174603174603,7300.956845238095,7834.174603174603,0,0.0,13503.298946270883
23031,13e0aa66-238d-4b14-9243-1cb61dd677c6,emr-Core.13_emr-rp2lm5ai,16.0,64.0,D3,1,CVM,prod,emr-Core-emr-rp2lm5ai,emr-core13_系统盘,50,0,cbsPremium,17187.364087301587,7.814054518064587,0.0014880952380952,0,134303.0,2016.0,406,compute-simulation,emr-Core-emr-rp2lm5ai_emr-Core.13_emr-rp2lm5ai_prod_emr-core13_系统盘,17298.62896825397,17298.62896825397,17298.62896825397,17298.62896825397,0,0.0,13503.298946270883
2998,65679b6b-6c0a-40cd-adf2-fcd2d2bf3e92,YJS-P-P-ZBPT-nacos-sentinel-100,4.0,8.0,SA3,1,CVM,默认项目,YJS-P-P-ZBPT-nacos-sentinel,YJS-P-P-ZBPT-nacos-sentinel-100_数据盘_1,100,1,cbsssd,1047.7569444444443,1.364820350351611,0.0004960317460317,0,1430.0,2016.0,656,infra-coordination,YJS-P-P-ZBPT-nacos-sentinel-100_数据盘_1_默认项目,,,,,1,0.0,211056.5982142857
11679,af3fff38-27ea-40b2-b0eb-e9a332b6ac8c,ops-system-k8s-node-test03,32.0,128.0,SA3,1,CVM,默认项目,ops-system-k8s-node-test,ops-system-k8s-node-test03_系统盘,200,0,cbsBSSD,7761.006448412699,3.4357657318341226,0.0004960317460317,0,26665.0,2016.0,704,infra-node,ops-system-k8s-node-test03_系统盘_默认项目,7118.5297619047615,7118.5297619047615,7118.5297619047615,7118.5297619047615,0,0.0,13503.298946270883
17762,092f2633-93c5-4570-b5d3-7450b73e3392,node-44.k8s.node.prod-2,16.0,32.0,SA2,1,CVM,asg-9hq4bglv,nodek8s.node.prod,as-tke-np-4f4gsgkz_系统盘,50,0,cbsPremium,13992.243551587302,4.023300465893749,0.0019841269841269,0,56295.0,2016.0,562,infra-node,node-44.k8s.node.prod-2_nodek8s.node.prod_as-tke-np-4f4gsgkz_系统盘_asg-9hq4bglv,10985.44890873016,10985.44890873016,10985.44890873016,10985.44890873016,0,0.0,13503.298946270883
379,9b6477a5-40b0-48ac-8c35-ff6b21d6d82a,emr-Common.2_emr-2timcvz5,8.0,16.0,SA3,1,CVM,直播,emr-Common-emr-2timcvz,emr-common_DATA_DISK_1,300,1,cbsPremium,57.664186507936506,1.5781025539565252,0.0004960317460317,0,91.0,2016.0,407,media-video-streaming,直播_emr-Common-emr-2timcvz_emr-Common.2_emr-2timcvz5_emr-common_DATA_DISK_1,,,6995.082837301588,,0,0.0,13503.298946270883
10318,1dc661c0-e21b-4d77-8e58-f3c038001d14,未命名,16.0,64.0,S5,0,CVM,CBS产品中心_1198,[待部署_master][其他],未命名_系统盘,50,0,cbsssd,10540.503472222224,2.1795922804393766,0.0004960317460317,0,22974.0,2016.0,742,infra-coordination,CBS产品中心_1198_未命名_系统盘_[待部署_master][其他],9980.122023809525,9980.122023809525,191280.06597222225,9980.122023809525,0,0.0,13503.298946270883
3950,7a3c94b0-4f61-415e-a65f-d9fa9b55143b,BigDATA-ggzj-sftp01.bigdata.prod,2.0,4.0,SA2,1,CVM,vpc_prod,BigDATA-ggzj-sftp01.bigdata.prod,BigDATA-ggzj-sftp01.bigdata.prod_数据盘_1,200,1,cbsPremium,509.41021825396825,52.38999738064658,0.0014880952380952,1,26688.0,2016.0,571,data-collection-delivery,vpc_prod_BigDATA-ggzj-sftp01.bigdata.prod_数据盘_1,7332.679067460317,7332.679067460317,382.0044642857143,7332.679067460317,0,0.0,13503.298946270883
16966,0c939116-b858-4857-a47e-9e3b09bf546e,as-tke-np-byf80o6x8,16.0,32.0,S5,1,CVM,ark-aries(白羊座),as-tke-np-byf80o6x,as-tke-np-byf80o6x8_系统盘,50,0,cbsPremium,8054.790674603175,7.152389469492731,0.0014880952380952,0,57611.0,2016.0,487,infra-node,ark-aries(白羊座)_as-tke-np-byf80o6x8_系统盘,8155.055555555556,8155.055555555556,8155.055555555556,8155.055555555556,0,0.0,13503.298946270883
7794,09785d94-b93d-416a-af68-c52abe5400ee,emr-Router.11_emr-gmz8tdmv,16.0,64.0,S5,1,CVM,大数据,emr-Routeremr-gmz8tdmv,emr-router_DATA_DISK_1,300,1,cbsPremium,6192.015873015873,15.760295516243396,0.0,0,97588.0,2016.0,407,compute-simulation,emr-router_DATA_DISK_1_emr-Router.11_emr-gmz8tdmv_emr-Routeremr-gmz8tdmv_大数据,,8063.032242063492,8063.032242063492,,0,0.0,13503.298946270883
10761,2dfeeee9-38b8-45e4-8d43-b244fbac3e41,jm-apollo-base-jm-pay-wechat&alibaba&union,4.0,8.0,S6,1,CVM,乐友服务器,jm-apollo-base-jm-pay-wechat&alibaba&union,jm-apollo-base-jm-pay-wechat&alibaba&union_系统盘,100,0,cbsPremium,6305.824404761905,15.414479338593337,0.0009920634920634,0,97201.0,2016.0,477,finance-payment,jm-apollo-base-jm-pay-wechat&alibaba&union_系统盘_乐友服务器,,,,,0,0.0,13503.298946270883
10479,560ea86a-ef3c-447c-8246-efa8962b56b2,qcbjg-tutor-live-radio-kafka5-vm,24.0,48.0,S5,1,CVM,live,qcbjg-tutor-live-radio-kafka,qcbjg-tutor-live-radio-kafka{R:1}-vm_数据盘_8,300,1,cbsPremium,1798.7390873015872,5.069106500419992,0.0009920634920634,0,9118.0,2016.0,546,infra-message-queue,qcbjg-tutor-live-radio-kafka{R:1}-vm_数据盘_8_qcbjg-tutor-live-radio-kafka5-vm,1626.7872023809523,1626.7872023809523,1626.7872023809523,1626.7872023809523,0,0.0,13503.298946270883
21102,35b86c70-b1ec-4bd6-8645-aa0c78bfe919,未命名,8.0,16.0,SA2,0,CVM,运营管理中心_1073,[外部云][北京COS],未命名_系统盘,50,0,cbsPremium,62773.50248015873,1.9862042912040605,0.0004960317460317,0,124681.0,2016.0,602,office-system,运营管理中心_1073_[外部云][北京COS]_未命名_系统盘,342192.972718254,342192.972718254,342192.972718254,342192.972718254,0,0.0,13503.298946270883
4509,dde39a92-574d-49b2-8edd-f44d7270f9c0,Risk-ronghe-model-v06.bigdata.prod,16.0,32.0,SA2,1,CVM,vpc_prod,Risk-ronghe-model-v06.bigdata.prod,Risk-ronghe-model-v06.bigdata.prod_数据盘_1,50,1,cbsPremium,430.92113095238096,1.3529157846390794,0.0019841269841269,0,583.0,2016.0,576,ai-machine-learning,vpc_prod_Risk-ronghe-model-v06.bigdata.prod_数据盘_1,8531.651289682539,,6758.867063492064,,0,0.0,13503.298946270883
927,bc0bf04e-0c3b-40ce-bb2c-02f987a7eab5,p-qcbj7-pe-data-task-28,16.0,64.0,S6,1,CVM,默认项目,p-qcbj7-pe-data-task,p-qcbj7-pe-data-task-28_数据盘_3,1000,1,cbsPremium,11.544146825396826,8.835646457268078,0.1572420634920635,0,102.0,2016.0,405,data-collection-delivery,默认项目_p-qcbj7-pe-data-task-28_数据盘_3,920763.130952381,920763.130952381,920763.130952381,920763.130952381,0,0.0,13503.298946270883
23497,e4044e33-7f67-44d3-b5d4-f385ea61dcd9,ksgame-bigdata-shence-test-meta03.hb.txyun,8.0,32.0,S5,1,CVM,bigdata,ksgame-bigdata-shence-test-meta,ksgame-bigdata-shence-test-meta01.hb.txyun3_数据盘_1,250,1,cbsssd,50488.44642857143,7.542141359780685,0.0004960317460317,0,380791.0,2016.0,564,dev-test-env,ksgame-bigdata-shence-test-meta01.hb.txyun3_数据盘_1_ksgame-bigdata-shence-test-meta03.hb.txyun,5482.893353174603,5482.893353174603,5482.893353174603,5482.893353174603,0,0.0,13503.298946270883
11024,3705b996-8f06-462f-a519-ce87aaab2cf2,emr-Master.2_emr-pfxg9rdv,16.0,32.0,SA3,1,CVM,data-emrhb-prod,emr-Masteremr-pfxg9rdv,emr-master-second_DATA_DISK_1,500,1,cbsPremium,253.06696428571428,114.21482879672588,0.0029761904761904,1,28904.0,2016.0,609,compute-simulation,data-emrhb-prod_emr-master-second_DATA_DISK_1_emr-Master.2_emr-pfxg9rdv_emr-Masteremr-pfxg9rdv,,5457.803571428572,5457.803571428572,,0,0.0,13503.298946270883
18645,838ea1a5-725b-4975-9b6a-49bbd29ebc8d,orch-wanda-32-rcs2-bj-tc,16.0,32.0,SA2,1,CVM,万达orch,orch-wandarcs2-bj-tc,orch-wanda-32-rcs2-bj-tc_系统盘,200,0,cbsssd,10811.916666666666,80.06831967813292,0.0009920634920634,1,865692.0,2016.0,752,infra-node,orch-wandarcs2-bj-tc_万达orch_orch-wanda-32-rcs2-bj-tc_系统盘,8686.359623015873,,6690.085317460317,,0,0.0,13503.298946270883
22691,635e9cd8-0426-4dc6-85f6-a1971b2ee5a7,bi-sensors-001,16.0,64.0,SA3,1,CVM,默认项目,bi-sensors,bi-sensors-1_系统盘,100,0,cbsPremium,33732.020833333336,11.513333337450751,0.0014880952380952,0,388368.0,2016.0,563,data-collection-delivery,默认项目_bi-sensors-1_系统盘_bi-sensors-001,,,,,0,0.0,13503.298946270883
12407,1cdb6085-38cd-4dcf-9294-93f7d75dadc5,orch-ccccltd-6-portal2-mobile2-api2-bj-tc,8.0,16.0,SA2,1,CVM,中交建orch,orch-ccccltdportal2-mobile2-api2-bj-tc,orch-ccccltd-4-361-beijing-tc-portal-mobile-api-bak_系统盘,100,0,cbsssd,8539.233134920634,3.3799287996917124,0.0009920634920634,0,28862.0,2016.0,704,office-system,orch-ccccltdportal2-mobile2-api2-bj-tc_中交建orch_orch-ccccltd-6-portal2-mobile2-api2-bj-tc_orch-ccccltd-4-361-beijing-tc-portal-mobile-api-bak_系统盘,12923.77628968254,37597.69890873016,12923.77628968254,,0,0.0,13503.298946270883
13909,cef5670a-df3e-4a01-80f3-61af97079441,p-qcbj7-sas-es-e11e5f5c-01,32.0,128.0,C6,1,CVM,默认项目,p-qcbj7-sas-es-e11e5f5c,p-qcbj7-sas-es-e11e5f5c-01_系统盘,50,0,cbsssd,2241.024305555556,10.447454738424112,0.0004960317460317,0,23413.0,2016.0,538,generic-unknown,默认项目_p-qcbj7-sas-es-e11e5f5c-01_系统盘,,26099.974206349205,2944.245535714286,,0,0.0,13503.298946270883
399,c7fbf102-9083-4419-a011-cee2dcaa2d65,mss-prod1,8.0,16.0,SA2,1,CVM,cls-4z2hkli1,mss-prod,cls-4z2hkli1/pvc-093925e0-32f2-403d-a318-3c80c96966db,10,1,cbsPremium,325.53769841269843,1.0567132521896008,0.0,0,344.0,2016.0,602,infra-node,cls-4z2hkli1/pvc-093925e0-32f2-403d-a318-3c80c96966db_mss-prod1,,,,,0,0.0,13503.298946270883
7739,cf5b3941-cc74-495a-86ae-11b8fcd09bc4,k8s-worker2,4.0,32.0,M6,1,CVM,默认项目,"dsm-test1-es-data,k8s-worker",dsm-test1-es-data,100,1,cbsPremium,1455.258928571429,2.354220223450662,0.0009920634920634,0,3426.0,2016.0,406,infra-node,"dsm-test1-es-data,k8s-worker_默认项目_k8s-worker2",,,,,0,0.0,13503.298946270883
22631,be2f8325-a40f-49c2-9112-327fad4d3f09,未命名,16.0,128.0,MA2,0,CVM,通信产品中心_1054,[Grocery][Grocery],未命名_1,1000,1,cbsPremium,26318.34523809524,1.6224804262462225,0.0014880952380952,0,42701.0,2016.0,532,dev-test-env,通信产品中心_1054_[Grocery][Grocery]_未命名_1,20571.83482142857,20571.83482142857,20571.83482142857,20571.83482142857,0,0.0,13503.298946270883
20776,dbf8f6c8-c168-4df2-9042-fb5d24093492,财务法务系统,16.0,64.0,SA2,1,CVM,王燚,财务法务系统,财务法务系统_数据盘_1,1000,1,cbsPremium,2983.003968253968,604.372980789313,0.0014880952380952,1,1802847.0,2016.0,562,office-system,财务法务系统_数据盘_1_王燚,,,,,0,0.0,13503.298946270883
2503,ede68854-f553-480c-9214-e6c58ca566d0,ckafka-vvjvgxwe,2.0,8.0,SA2,0,CVM,默认项目,ckafka-vvjvgxwe-cbs,Ckafka_ins-goudsey3_1171380833_1,70,1,cbsPremium,752.6681547619048,1.127987140984553,0.0004960317460317,0,849.0,2016.0,405,infra-message-queue,Ckafka_ins-goudsey3_1171380833_1_默认项目_ckafka-vvjvgxwe-cbs,6295.192956349207,6295.192956349207,695559.408234127,6295.192956349207,0,0.0,13503.298946270883
6735,826cf5e6-1858-409f-b69c-d05601152949,car_shop,2.0,4.0,S6,1,CVM,默认项目,car_shop,car_shop_系统盘,50,0,cbsBSSD,8435.08382936508,4.39948206214725,0.0,0,37110.0,2016.0,565,ecommerce-retail,car_shop_系统盘_默认项目,,,,,0,0.0,13503.298946270883
16437,9fe5af9f-31bc-4b4c-b526-f2fd594c912c,emr-Common.2_emr-4yjsxm4t,4.0,8.0,SA3,1,CVM,data-emrol-prod,emr-Common-emr-4yjsxm4t,emr-common_DATA_DISK_1,200,1,cbsPremium,102203.57589285714,3.944724991057545,0.148313492063492,0,403165.0,2016.0,756,infra-node,emr-Common-emr-4yjsxm4t_data-emrol-prod_emr-common_DATA_DISK_1_emr-Common.2_emr-4yjsxm4t,,,,,0,0.0,13503.298946270883
14514,490d4ac7-1a59-4c7d-bfab-3243bed6f76c,qc-bj2-k8s-48c-192g-vm.bln34kab.0,48.0,192.0,S6,1,CVM,asg-6rwhfck9,qc-bj2-k8s-48c-192g-vm.bln34kab.,qc-bj2-k8s-48c-192g-vm.bln34kab.0_系统盘,100,0,cbsPremium,7470.488095238095,5.4490415460199735,0.0009920634920634,0,40707.0,2016.0,478,infra-node,qc-bj2-k8s-48c-192g-vm.bln34kab.0_系统盘_asg-6rwhfck9,,279.2455357142857,16975.61160714286,,0,0.0,13503.298946270883
22162,011ac157-feb2-47ea-ad0e-fb5a62d0afa7,rom-tencent-cn-beta-01,64.0,512.0,M5,1,CVM,r1,rom-tencent-cn-beta,rom-tencent-cn-prod-z0{R:1}_数据盘_1,4000,1,cbsPremium,38634.62251984127,106.91982296134962,0.0009920634920634,1,4130807.0,2016.0,562,generic-unknown,r1_rom-tencent-cn-prod-z0{R:1}_数据盘_1_rom-tencent-cn-beta-01,,,,,0,0.0,13503.298946270883
4660,001fbc0b-f05d-4cdc-9f53-c9818906701a,lh-1308082089-lhins-jqjczobk,2.0,4.0,S5,0,CVM,默认项目,lh-cbs,lh-1308082089-20220131393011208643431,280,1,cbsPremium,386.77728174603175,102.34830707040652,0.0009920634920634,1,39586.0,2016.0,486,generic-unknown,lh-1308082089-lhins-jqjczobk_默认项目_lh-1308082089-20220131393011208643431_lh-cbs,588.875496031746,125.23164682539682,125.23164682539682,588.875496031746,0,0.0,13503.298946270883
13447,b35492df-3c23-4179-92d1-e929cf3e1858,node-bj-qinglong-az7-monitor,2.0,4.0,S5,1,CVM,默认项目,node-bj-qinglong-az7-monitor,node-bj-qinglong-az7-monitor_系统盘,50,0,cbsPremium,6537.832341269841,6.174676543045021,0.0009920634920634,0,40369.0,2016.0,401,infra-logging-monitoring,node-bj-qinglong-az7-monitor_系统盘_默认项目,6805.826388888889,6805.826388888889,460075.63293650793,6805.826388888889,0,0.0,13503.298946270883
21426,76cfb96c-e522-4628-a540-94ca4a9d50f7,tke_cls-5xpescgr_worker2,16.0,128.0,MA2,1,CVM,k8s-node节点,tke_cls-5xpescgr_worker,tke_cls-5xpescgr_worker_DATA_DISK_1,200,1,cbsPremium,56339.66865079365,25.153662311786363,0.0009920634920634,1,1417149.0,2016.0,563,infra-node,tke_cls-5xpescgr_worker_DATA_DISK_1_tke_cls-5xpescgr_worker2_k8s-node节点,,,,,0,0.0,13503.298946270883
6366,fa26b41d-8a02-4ec7-b5ae-b434e5c5a635,sky-8.7-oap5,8.0,32.0,S6,1,CVM,默认项目,sky7-oap,sky-8.7-oap_数据盘((FROM snap-j6bp7ble))_1,300,1,cbsPremium,1713.875496031746,4.076725535884889,0.0009920634920634,0,6987.0,2016.0,547,infra-node,sky-8.7-oap5_sky-8.7-oap_数据盘((FROM snap-j6bp7ble))_1_默认项目_sky7-oap,6443.100694444444,2398.361111111112,6443.100694444444,8248.770337301587,0,0.0,13503.298946270883
17731,eeb08f4a-2c47-4617-9492-f3a0baff0a35,as-tke-np-byf80o6x1,16.0,32.0,S5,1,CVM,ark-aries(白羊座),as-tke-np-byf80o6x,as-tke-np-byf80o6x1_系统盘,50,0,cbsPremium,8155.055555555556,7.081496822012249,0.0014880952380952,0,57750.0,2016.0,487,infra-node,as-tke-np-byf80o6x1_系统盘_ark-aries(白羊座),62695.84226190476,62695.84226190476,62695.84226190476,62695.84226190476,0,0.0,13503.298946270883
7554,93290ed6-1b8b-4d93-9381-17622f7ac9f8,未命名,8.0,16.0,SA3,0,CVM,socket中台_游戏网关(b3id:12590),视频事业部(b1id:10),未命名_系统盘,50,0,cbsPremium,6438.178075396825,4.194354316354565,0.0009920634920634,0,27004.0,2016.0,578,game-service,socket中台_游戏网关(b3id:12590)_未命名_系统盘_视频事业部(b1id:10),7185.314980158731,7185.314980158731,19288.4191468254,7185.314980158731,0,0.0,13503.298946270883
11712,f83e31af-067d-4863-8ca5-780292088188,tc-bj-jztb-train-biz-admin-content01,4.0,8.0,SA2,1,CVM,all,tc-bj-jztb-train-biz-admin-content,tc-bj-jztb-train-biz-admin-content01_系统盘,200,0,cbsPremium,7246.981646825397,7.800764891513743,0.0004960317460317,0,56532.0,2016.0,487,dev-test-env,all_tc-bj-jztb-train-biz-admin-content01_系统盘,,,8750.625,,0,0.0,13503.298946270883
18373,89fafa02-8ebd-457f-b33f-1292352c5d3a,emr-Router.8_emr-rd7hedd9,16.0,64.0,SA3,1,CVM,默认项目,emr-Routeremr-rd7hedd,emr-router2_系统盘,200,0,cbsPremium,30267.04613095238,18.871811855332407,0.0,0,571194.0,2016.0,698,ai-machine-learning,emr-Routeremr-rd7hedd_emr-Router.8_emr-rd7hedd9_默认项目_emr-router2_系统盘,622.6170634920635,622.6170634920635,5514.480158730159,622.6170634920635,0,0.0,13503.298946270883
14148,6b64e4f1-a879-4850-92fb-9d474893abe9,as-tke-np-3fvrl6d5,192.0,512.0,BMSA2,1,CVM,asg-coft2pgz,as-tke-np-3fvrl6d,as-tke-np-3fvrl6d5_DATA_DISK_2,5190,1,cbsPremium,46925.21726190476,9.92302278327478,0.0,0,465640.0,2016.0,698,infra-node,as-tke-np-3fvrl6d5_DATA_DISK_2_asg-coft2pgz,68481.27827380953,68481.27827380953,68481.27827380953,68481.27827380953,0,0.0,13503.298946270883
19798,d69532d3-f2c1-418a-af6f-1452c3d2bf46,as-tke-np-pdbg5i0j2,64.0,128.0,SA2,1,CVM,asg-rgxyi9wx,as-tke-np-pdbg5i0j,as-tke-np-pdbg5i0j2_数据盘_3,200,1,cbsPremium,6752.653769841269,23.81004646174528,0.0004960317460317,0,160781.0,2016.0,727,infra-node,as-tke-np-pdbg5i0j2_数据盘_3_asg-rgxyi9wx,70358.76984126984,70358.76984126984,70358.76984126984,70358.76984126984,0,0.0,13503.298946270883
6024,855e7d43-1127-49e2-86a7-a8514f3f53fa,未命名,8.0,16.0,SA3,0,CVM,堡垒PK游戏(b3id:12472),视频事业部(b1id:10),未命名_系统盘,50,0,cbsPremium,7308.914682539683,3.774842257484541,0.0004960317460317,0,27590.0,2016.0,656,game-service,视频事业部(b1id:10)_堡垒PK游戏(b3id:12472)_未命名_系统盘,6551.779265873016,6551.779265873016,6551.779265873016,6551.779265873016,0,0.0,13503.298946270883
9376,a8e272a1-3038-4d40-9e12-a5e03c65a436,prod-common-cachecloud.digitforce.com,4.0,8.0,S6,1,CVM,生产,prod-common-cachecloud.digitforce.com,prod-common-cachecloud.digitforce.com_系统盘,50,0,cbsBSSD,42878.61507936508,4.793485041892437,0.0,0,205538.0,2016.0,704,infra-cache,prod-common-cachecloud.digitforce.com_系统盘_生产,6536.485119047619,6536.485119047619,6443.642361111111,6536.485119047619,0,0.0,13503.298946270883
20809,1dfda674-3382-494c-8fc2-bfd3913f45af,angmar17,16.0,64.0,IT5,1,CVM,terraform,angmar,angmar17_系统盘,60,0,cbsPremium,4291.382936507936,93.81917343587672,0.0004960317460317,1,402614.0,2016.0,405,infra-node,angmar17_系统盘_terraform,,,4400.416666666667,,1,0.0,211056.5982142857
3697,aa82fb4c-ca66-4d90-a4f5-18f864987fff,17173-大陆手游发行平台_活动系统-Actlab,4.0,8.0,S5,1,CVM,默认项目,17173-大陆手游发行平台_活动系统-Actlab,未命名1_数据盘_1,100,1,cbsPremium,239.5168650793651,7.343950495582625,0.0019841269841269,0,1759.0,2016.0,609,game-service,17173-大陆手游发行平台_活动系统-Actlab_默认项目_未命名1_数据盘_1,6992.846726190476,6992.846726190476,2890.2078373015875,6992.846726190476,1,0.0,211056.5982142857
15800,5cad1776-7e61-447c-949c-a4bc5f2a6c30,ckafka-e5v54nv71,16.0,32.0,C6,0,CVM,默认项目,ckafka-e5v54nv71-cbs,Ckafka_ins-8weqfi5p_956697865_1,250,1,cbsssd,1169571.0575396826,1.1409747115383992,0.0,0,1334451.0,2016.0,413,infra-message-queue,ckafka-e5v54nv71-cbs_默认项目_Ckafka_ins-8weqfi5p_956697865_1,1517095.919642857,1517095.919642857,1517095.919642857,1517095.919642857,0,1.0,1187821.8902273192
1011,b0b950bf-6ec6-4ad5-96dd-766b87db9618,activity-cvm-2021-09-01,4.0,8.0,SA2,0,CVM,默认项目,activity-cvm,未命名,80,1,cbsPremium,1908.649305555556,3.2310807344489905,0.0,0,6167.0,2016.0,656,generic-unknown,默认项目_activity-cvm-2021-09-01,,,,,0,0.0,13503.298946270883
8010,b7a371b5-2269-4676-aa2a-95eb1d045bc9,emr-Common_emr-0yrqatt2,2.0,8.0,SA3,1,CVM,prod-ppk绿土emr-平台研发,emr-Common_emr-0yrqatt,emr-common3_数据盘_1,100,1,cbsPremium,3004.7018849206347,2.516722220580542,0.0004960317460317,0,7562.0,2016.0,605,compute-simulation,prod-ppk绿土emr-平台研发_emr-common3_数据盘_1_emr-Common_emr-0yrqatt2,2249.5228174603176,,2249.5228174603176,,0,0.0,13503.298946270883
22948,2876cddc-f317-4ff7-a13e-edc74ec26dae,lh-1308579516-lhins-jmi1enuo,4.0,4.0,SA2,0,CVM,默认项目,lh-cbs,lh-1308579516-20220927493020791814451,1000,1,cbsPremium,36767.06994047619,296.0986017549105,0.0,1,10886678.0,2016.0,653,generic-unknown,默认项目_lh-1308579516-lhins-jmi1enuo_lh-1308579516-20220927493020791814451_lh-cbs,24.95188492063492,33761.12996031746,24.95188492063492,33761.12996031746,0,0.0,13503.298946270883
12749,b4e50317-74f8-4c41-8e31-b69b2c89c079,安全风控-wanghong0681,8.0,16.0,SA2,1,CVM,默认项目,安全风控-wanghong,安全风控-wanghong0681_系统盘,50,0,cbsPremium,8977.87251984127,35.242202348134256,0.0024801587301587,1,316400.0,2016.0,405,finance-payment,安全风控-wanghong0681_系统盘_默认项目,,,,,0,0.0,13503.298946270883
21070,d3707eaf-a277-4044-8359-b11686927b9f,TX-K3-S328,4.0,16.0,S6,1,CVM,默认项目,TX-K3-S,未命名_系统盘,100,0,cbsPremium,4523.66121031746,64.21258942590333,0.0014880952380952,1,290476.0,2016.0,547,generic-unknown,TX-K3-S328_默认项目_未命名_系统盘,,612.734126984127,612.734126984127,,0,0.0,13503.298946270883
2616,32b3e07d-33a8-4ff8-92e4-5411b19d8c3e,fj-cvm-bj-prod-public-web-07,2.0,4.0,S5,1,CVM,web,fj-cvm-bj-prod-public-web,fj-cvm-bj-prod-public-web-07_系统盘,50,0,cbsPremium,8105.471726190476,3.5932516926671925,0.0,0,29125.0,2016.0,606,corp-website-portal,fj-cvm-bj-prod-public-web-07_系统盘,,,5.022321428571429,,0,0.0,13503.298946270883
467,00be0844-3e2d-44a2-a801-dc1f12a49e94,p-qcbj7-pe-k8s-devops01-devops-2,4.0,8.0,S6,1,CVM,默认项目,p-qcbj7-pe-k8s-devops01-devops,p-qcbj7-pe-k8s-devops01-devops-2_数据盘_1,200,1,cbsssd,20.48611111111111,10.15322033898305,0.0,0,208.0,2016.0,704,dev-test-env,默认项目_p-qcbj7-pe-k8s-devops01-devops-2_数据盘_1,4318.6046626984125,4318.6046626984125,4318.6046626984125,4318.6046626984125,0,0.0,13503.298946270883
15448,181930ff-7560-462c-9c25-881347625533,as-tke-np-a8igc3hv9,16.0,32.0,S5,1,CVM,asg-e038a581,as-tke-np-a8igc3hv,as-tke-np-a8igc3hv9_系统盘,50,0,cbsPremium,10766.674603174602,3.016623163332476,0.0009920634920634,0,32479.0,2016.0,561,generic-autoscaling,asg-e038a581_as-tke-np-a8igc3hv9_系统盘,235922.36904761905,235922.36904761905,235922.36904761905,235922.36904761905,0,0.0,13503.298946270883
16738,ddc3a7ed-cc37-4e90-b7b6-d75d02ab9fa8,未命名1,8.0,16.0,SA2,1,CVM,默认项目,qwmh,未命名1_系统盘,50,0,cbsPremium,6566.389384920635,15.842496370820587,0.0009920634920634,0,104028.0,2016.0,546,generic-unknown,默认项目_qwmh_未命名1_系统盘,,,7124.923115079365,,0,0.0,13503.298946270883
